page_id,is_success,count,category_count,error_count,alert_count,contrast_count,error_alt_missing,error_alt_link_missing,error_alt_spacer_missing,error_label_missing,error_link_empty,error_aria_reference_broken,alert_alt_duplicate,alert_label_orphaned,alert_link_internal_broken,alert_link_suspicious,alert_link_redundant,alert_noscript,alert_tabindex,alert_text_small,alert_title_redundant,contrast_contrast,error_button_empty,error_link_skip_broken,alert_alt_suspicious,alert_heading_skipped,alert_link_pdf,alert_youtube_video,error_alt_input_missing,error_aria_menu_broken,alert_legend_missing,alert_event_handler,alert_alt_long,error_label_empty,alert_heading_possible,alert_link_excel,alert_alt_redundant,alert_table_layout,alert_h1_missing,alert_underline,error_label_multiple,error_heading_empty,alert_label_title,alert_audio_video,alert_select_missing_label,alert_html5_video_audio,alert_fieldset_missing,alert_heading_missing,alert_region_missing,error_th_empty,alert_image_title,alert_link_powerpoint,error_language_missing,alert_text_justified,alert_javascript_jumpmenu,alert_accesskey,alert_link_word,alert_list_possible,alert_flash,error_meta_refresh,alert_plugin,error_title_invalid,error_alt_map_missing,alert_link_document,error_alt_area_missing,alert_longdesc,alert_table_caption_possible,error_marquee,error_longdesc_invalid
1568_home,True,7,3,0,7,0,,,,,,,,,,,3.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1569_home,True,3,2,1,2,0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1571_home,True,13,5,0,13,0,,,,,,,,,,4.0,2.0,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1573_home,True,3,2,0,3,0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1574_home,True,61,11,2,16,43,,,2.0,,,,5.0,,1.0,,1.0,3.0,,,,43.0,,,1.0,,,,,,,,,,,,2.0,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
1575_home,True,10,2,0,10,0,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1578_home,True,29,9,9,20,0,2.0,,,,6.0,1.0,,,,3.0,5.0,1.0,,4.0,2.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1579_home,True,8,4,0,8,0,,,,,,,,,,,3.0,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1580_home,True,13,4,0,13,0,,,,,,,,,,,2.0,,,,,,,,2.0,,8.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1582_home,True,9,4,0,3,6,,,,,,,,,,,1.0,1.0,,,,6.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585_home,True,8,6,0,7,1,,,,,,,3.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586_home,True,10,3,0,10,0,,,,,,,,,,,6.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1588_home,True,20,5,0,20,0,,,,,,,,,,2.0,9.0,2.0,,,,,,,,2.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591_home,True,26,8,6,18,2,,,2.0,,4.0,,,,,,5.0,,1.0,,6.0,2.0,,,,,,,,,,,,,1.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592_home,True,17,3,0,17,0,,,,,,,,,,,8.0,,,,,,,,,,8.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1593_home,True,24,10,7,17,0,1.0,,4.0,1.0,,,,,,1.0,2.0,2.0,,,2.0,,,,,,9.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1594_home,True,15,4,0,15,0,,,,,,,,,,,4.0,,,,,,,,,,8.0,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1597_home,True,3,2,1,2,0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1599_home,True,33,7,12,4,17,3.0,,2.0,1.0,6.0,,,,,,3.0,1.0,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1601_home,True,18,7,2,16,0,,2.0,,,,,4.0,,,1.0,3.0,3.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1602_home,True,280,17,23,254,3,1.0,10.0,2.0,1.0,4.0,3.0,8.0,59.0,1.0,,12.0,,15.0,3.0,153.0,3.0,,,,1.0,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613_home,True,5,3,1,4,0,,,1.0,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1615_home,True,127,13,53,72,2,,,2.0,,,,,2.0,1.0,,3.0,3.0,,54.0,,2.0,,,,1.0,1.0,,,,2.0,,,50.0,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1618_home,True,43,13,14,29,0,8.0,,4.0,1.0,,,,,,4.0,2.0,2.0,,,2.0,,,,,,3.0,8.0,,,,,,,,,,2.0,,,,,,5.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
1621_home,True,126,19,17,108,1,1.0,5.0,2.0,1.0,4.0,3.0,4.0,21.0,1.0,4.0,12.0,3.0,11.0,1.0,49.0,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1622_home,True,8,3,0,8,0,,,,,,,,,,,4.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1623_home,True,8,4,0,8,0,,,,,,,,,,,1.0,5.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1624_home,True,10,4,0,3,7,,,,,,,,,,,1.0,1.0,,,,7.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630_home,True,15,8,8,7,0,2.0,,4.0,1.0,,,,,,,2.0,2.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1632_home,True,26,11,4,22,0,,,,3.0,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,10.0,,,,1.0,4.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1638_home,True,104,15,11,92,1,1.0,,2.0,1.0,4.0,3.0,2.0,19.0,1.0,,8.0,2.0,11.0,1.0,46.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640_home,True,106,14,11,94,1,1.0,,2.0,1.0,4.0,3.0,4.0,19.0,1.0,,7.0,3.0,11.0,1.0,48.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641_home,True,16,6,0,16,0,,,,,,,1.0,,,,7.0,3.0,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1642_home,True,19,7,0,19,0,,,,,,,3.0,,,4.0,3.0,3.0,,,4.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1644_home,True,29,8,1,28,0,,,,1.0,,,7.0,1.0,,,,,,,,,,,1.0,,9.0,,,,,8.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
1645_home,True,4,3,1,3,0,,,1.0,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1646_home,True,31,8,17,12,2,,,2.0,,15.0,,,,1.0,,2.0,3.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1647_home,True,36,9,1,33,2,,,,,,,,,,,8.0,1.0,,6.0,7.0,2.0,1.0,,,5.0,2.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1657_home,True,15,4,7,8,0,7.0,,,,,,,,,,6.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1658_home,True,18,6,1,17,0,,1.0,,,,,,,,1.0,10.0,2.0,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659_home,True,111,15,11,96,4,1.0,,2.0,,6.0,,,10.0,1.0,1.0,3.0,3.0,11.0,2.0,63.0,4.0,,,,1.0,,,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1662_home,True,70,16,14,38,18,5.0,,,3.0,2.0,,,4.0,,,1.0,2.0,,3.0,,18.0,1.0,,10.0,,14.0,,,,2.0,1.0,,,,,,,,,,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
1664_home,True,19,10,2,17,0,,,2.0,,,,4.0,,1.0,,1.0,3.0,,,1.0,,,,1.0,,,,,,,,,,,,4.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1665_home,True,120,20,38,77,5,8.0,6.0,,9.0,8.0,,,8.0,,,19.0,3.0,,14.0,3.0,5.0,4.0,,1.0,3.0,,,,,1.0,13.0,,3.0,,,1.0,1.0,,,,,,,2.0,,,,,,,,,8.0,,,,,,,,,,,,,,,
1668_home,True,16,9,2,14,0,,,2.0,,,,5.0,,1.0,,1.0,3.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1669_home,True,48,11,4,34,10,3.0,,,1.0,,,,,,,4.0,1.0,,2.0,,10.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,23.0,,,,,,,,,,,,,,,,,,
1670_home,True,58,8,43,13,2,,,2.0,,41.0,,,,1.0,,3.0,3.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1671_home,True,22,11,4,18,0,,,,3.0,,,,,,1.0,1.0,1.0,,1.0,2.0,,,,,,5.0,,,,1.0,4.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1672_home,True,117,16,11,105,1,1.0,,2.0,1.0,4.0,3.0,4.0,21.0,1.0,3.0,14.0,,11.0,1.0,44.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
1674_home,True,46,8,1,43,2,,,,,,,,,,,15.0,1.0,,6.0,8.0,2.0,1.0,,,7.0,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1675_home,True,119,11,0,118,1,,,,,,,,,3.0,4.0,3.0,,17.0,5.0,67.0,1.0,,,,,5.0,,,,,,,,,,,7.0,,,,,5.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
1677_home,True,3,2,0,3,0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1679_home,True,8,3,1,7,0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1681_home,True,246,23,63,176,7,2.0,15.0,,9.0,14.0,,,10.0,,,62.0,3.0,,14.0,17.0,7.0,6.0,,7.0,1.0,1.0,1.0,,,1.0,34.0,6.0,17.0,,,4.0,1.0,,,,,,,2.0,,,,,,,,,12.0,,,,,,,,,,,,,,,
1682_home,True,9,5,0,9,0,,,,,,,,,,,2.0,,,1.0,,,,,2.0,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1685_home,True,29,7,2,27,0,1.0,1.0,,,,,,,,,11.0,1.0,,,,,,,,1.0,,4.0,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690_home,True,139,23,20,116,3,3.0,3.0,2.0,1.0,7.0,3.0,1.0,26.0,2.0,2.0,5.0,2.0,15.0,1.0,53.0,3.0,,,2.0,1.0,1.0,,,,,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
1692_home,True,21,6,6,15,0,,,,,3.0,,,,,1.0,7.0,,,,4.0,,3.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1697_home,True,5,4,1,2,2,,1.0,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
1701_home,True,50,12,1,47,2,,,,,,,1.0,,,1.0,24.0,1.0,,6.0,5.0,2.0,1.0,,,4.0,1.0,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1702_home,True,8,5,1,7,0,1.0,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1703_home,True,277,16,22,249,6,1.0,11.0,2.0,1.0,4.0,3.0,7.0,55.0,1.0,1.0,16.0,,15.0,3.0,149.0,6.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1704_home,True,44,6,13,31,0,11.0,2.0,,,,,,,,,16.0,2.0,,,,,,,,2.0,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1705_home,True,44,13,16,26,2,,,2.0,,,,,2.0,1.0,,3.0,3.0,,8.0,,2.0,,,,1.0,1.0,,,,2.0,,,13.0,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1707_home,True,174,15,12,156,6,1.0,,2.0,1.0,5.0,3.0,10.0,27.0,1.0,,7.0,1.0,15.0,5.0,88.0,6.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1711_home,True,392,9,2,8,382,1.0,1.0,,,,,,,,,1.0,,,3.0,1.0,382.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
1712_home,True,46,15,16,30,0,,7.0,,,5.0,,1.0,,,,14.0,1.0,,4.0,,,1.0,,,1.0,,,,,,,5.0,1.0,,,,,1.0,,,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
1713_home,True,44,13,19,22,3,,5.0,,2.0,8.0,1.0,,,,,3.0,2.0,,6.0,5.0,3.0,3.0,,,2.0,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1714_home,True,242,18,24,217,1,1.0,13.0,2.0,1.0,4.0,3.0,5.0,30.0,,3.0,25.0,,11.0,1.0,130.0,1.0,,,,2.0,,,,,,,,,,,,4.0,,5.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
1715_home,True,159,16,18,136,5,1.0,,2.0,1.0,10.0,3.0,3.0,32.0,1.0,,10.0,,15.0,6.0,66.0,5.0,,,2.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720_home,True,21,5,0,20,1,,,,,,,,,,,8.0,2.0,,,,1.0,,,,2.0,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1721_home,True,6,3,0,6,0,,,,,,,,,,,1.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1722_home,True,171,20,43,90,38,7.0,6.0,,9.0,10.0,,,8.0,,,25.0,3.0,,16.0,7.0,38.0,4.0,,1.0,2.0,,,,,1.0,19.0,1.0,7.0,,,,1.0,,,,,,,2.0,,,,,,,,,4.0,,,,,,,,,,,,,,,
1723_home,True,59,14,17,40,2,,,2.0,,,,,2.0,1.0,,3.0,3.0,,3.0,19.0,2.0,,,,1.0,1.0,,,,2.0,,,14.0,,,,,,,,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1724_home,True,5,3,0,5,0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1725_home,True,169,16,12,150,7,1.0,1.0,2.0,1.0,4.0,3.0,4.0,40.0,1.0,,7.0,1.0,11.0,3.0,82.0,7.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1728_home,True,17,4,0,17,0,,,,,,,,,,,8.0,2.0,,,,,,,,2.0,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729_home,True,101,17,11,89,1,1.0,,2.0,1.0,4.0,3.0,2.0,20.0,1.0,1.0,5.0,3.0,11.0,1.0,41.0,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1731_home,True,47,10,4,41,2,,,,3.0,,,,,,,13.0,1.0,,6.0,6.0,2.0,1.0,,,6.0,,,,,,,6.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
1732_home,True,310,17,201,42,67,167.0,10.0,1.0,19.0,3.0,1.0,,,,3.0,9.0,1.0,11.0,,3.0,67.0,,,3.0,,1.0,,,,,1.0,,,,,,,,,,,,,8.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
1733_home,True,27,10,6,21,0,,,2.0,,3.0,1.0,1.0,,,4.0,8.0,1.0,,,,,,,,2.0,,,,,,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1734_home,True,20,10,4,6,10,,2.0,,1.0,,,,,1.0,,1.0,1.0,,,,10.0,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1739_home,True,29,8,5,24,0,,,,,,,,,,3.0,8.0,3.0,,,6.0,,,,,,,,,,,,,,,,1.0,,,,,5.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
1741_home,True,5,4,0,5,0,,,,,,,,,,,1.0,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1743_home,True,35,10,13,22,0,2.0,,,,10.0,1.0,,,,3.0,5.0,1.0,,3.0,2.0,,,,,6.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1745_home,True,105,16,12,92,1,1.0,1.0,2.0,1.0,4.0,3.0,8.0,19.0,1.0,1.0,9.0,2.0,11.0,1.0,40.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1751_home,True,70,15,13,57,0,,1.0,,,4.0,1.0,3.0,,26.0,3.0,3.0,,,,,,4.0,,,1.0,12.0,,,,,,,,,,,,,,,2.0,,2.0,,,2.0,,,,5.0,,1.0,,,,,,,,,,,,,,,,
1752_home,True,206,16,14,191,1,1.0,3.0,2.0,1.0,4.0,3.0,7.0,25.0,1.0,,14.0,2.0,11.0,1.0,126.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
1753_home,True,71,12,14,16,41,4.0,1.0,,2.0,6.0,,,,,1.0,,4.0,,7.0,2.0,41.0,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
1760_home,True,6,4,0,6,0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
1762_home,True,6,1,0,6,0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765_home,True,5,1,0,5,0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766_home,True,12,3,0,12,0,,,,,,,,,,,9.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1770_home,True,63,13,11,52,0,4.0,,4.0,1.0,1.0,,,6.0,,,2.0,2.0,,24.0,14.0,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,
1771_home,True,46,8,3,35,8,,,,3.0,,,,,,7.0,14.0,6.0,,,,8.0,,,,,6.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772_home,True,116,19,11,104,1,1.0,,2.0,1.0,4.0,3.0,8.0,19.0,1.0,1.0,9.0,3.0,11.0,1.0,45.0,1.0,,,,1.0,3.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
1774_home,True,22,11,4,18,0,,,,3.0,,,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,6.0,,,,1.0,4.0,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1778_home,True,33,12,9,22,2,,2.0,,,5.0,,1.0,,,,12.0,2.0,,1.0,,2.0,,,,1.0,,,,,,,3.0,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780_home,True,2,2,0,2,0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785_home,True,14,8,7,7,0,,,4.0,1.0,1.0,,,,,,2.0,2.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1786_home,True,11,5,1,10,0,,,1.0,,,,6.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793_home,True,15,4,0,15,0,,,,,,,,,,,4.0,,,,,,,,2.0,,8.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1794_home,True,21,8,1,20,0,1.0,,,,,,1.0,,,5.0,6.0,3.0,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1795_home,True,9,3,0,9,0,,,,,,,,,,,6.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1799_home,True,323,20,189,48,86,150.0,13.0,1.0,19.0,5.0,1.0,1.0,,,3.0,9.0,1.0,11.0,,4.0,86.0,,,3.0,,1.0,,,,,1.0,1.0,,,,3.0,,,,,,,,8.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
1805_home,True,27,11,15,12,0,8.0,,4.0,1.0,1.0,,,,,1.0,3.0,2.0,,,2.0,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1809_home,True,133,10,70,31,32,50.0,7.0,,2.0,8.0,3.0,,,6.0,,8.0,,,,,32.0,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
1811_home,True,17,8,1,16,0,1.0,,,,,,2.0,,,3.0,3.0,3.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
1812_home,True,8,4,1,7,0,,,1.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813_home,True,102,14,11,87,4,1.0,,2.0,1.0,4.0,3.0,,13.0,2.0,2.0,13.0,,11.0,1.0,40.0,4.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814_home,True,38,4,0,38,0,,,,,,,,,,,30.0,2.0,,,,,,,,2.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818_home,True,24,8,15,9,0,9.0,,4.0,1.0,,,,,,,3.0,2.0,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
1820_home,True,50,14,21,25,4,,7.0,,2.0,8.0,1.0,,,,,5.0,2.0,,6.0,4.0,4.0,3.0,,,3.0,,1.0,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1821_home,True,9,5,0,9,0,,,,,,,,,,2.0,2.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1822_home,True,84,17,14,65,5,1.0,3.0,2.0,1.0,4.0,3.0,1.0,15.0,1.0,,7.0,1.0,15.0,1.0,22.0,5.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824_home,True,33,10,15,18,0,7.0,2.0,,,3.0,,,,,1.0,11.0,2.0,,,,,,,1.0,2.0,,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1826_home,True,10,3,0,10,0,,,,,,,,,,,1.0,,,,,,,,,,8.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1827_home,True,5,3,0,5,0,,,,,,,,,,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1830_home,True,15,4,0,15,0,,,,,,,,,,,4.0,,,,,,,,2.0,,8.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1831_home,True,68,14,21,39,8,,7.0,,2.0,8.0,1.0,,,,7.0,13.0,2.0,,6.0,4.0,8.0,3.0,,,3.0,,,,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
1836_home,True,58,8,46,10,2,,,2.0,,43.0,1.0,,,,,3.0,3.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1837_home,True,100,22,35,65,0,6.0,3.0,,9.0,8.0,,,7.0,,1.0,11.0,3.0,,14.0,5.0,,4.0,,3.0,2.0,4.0,,,,1.0,7.0,,5.0,,,,1.0,,2.0,,,,,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
1839_home,True,14,3,0,14,0,,,,,,,,,,,5.0,,,,,,,,,,8.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1841_home,True,28,10,4,21,3,,4.0,,,,,,,,1.0,9.0,1.0,,5.0,,3.0,,,,2.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843_home,True,11,3,0,11,0,,,,,,,,,,,6.0,,,,,,,,,,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
