page_id,is_success,count,category_count,error_count,alert_count,contrast_count,error_label_missing,error_language_missing,error_button_empty,alert_alt_suspicious,alert_h1_missing,alert_link_redundant,alert_link_pdf,alert_text_small,contrast_contrast,alert_select_missing_label,alert_region_missing,error_alt_missing,error_link_empty,error_aria_menu_broken,alert_alt_duplicate,alert_label_orphaned,alert_heading_skipped,alert_link_suspicious,alert_event_handler,alert_text_justified,alert_heading_missing,alert_link_internal_broken,error_alt_link_missing,alert_youtube_video,alert_title_redundant,error_th_empty,alert_noscript,alert_image_title,alert_label_title,alert_accesskey,alert_table_layout,error_heading_empty,alert_alt_redundant,alert_legend_missing,alert_tabindex,alert_heading_possible,alert_underline,error_link_skip_broken,alert_fieldset_missing,alert_plugin,alert_alt_long,alert_javascript_jumpmenu,error_alt_spacer_missing,error_title_invalid,error_aria_reference_broken,alert_table_caption_possible,alert_link_powerpoint,alert_link_excel,alert_audio_video,alert_list_possible,error_label_multiple,error_meta_refresh,error_alt_area_missing,alert_flash,error_alt_map_missing,error_label_empty,alert_html5_video_audio,error_alt_input_missing,alert_link_word,alert_longdesc,error_marquee,error_blink,alert_applet
6268_home,True,5,3,4,1,0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6269_home,True,7,5,1,4,2,,1.0,,,,,,,2.0,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6270_home,True,14,7,1,6,7,,,,,1.0,,,,7.0,,1.0,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
6271_home,True,20,7,5,9,6,1.0,,,,,5.0,,,6.0,,,1.0,2.0,,,,,,,,,,1.0,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6272_home,True,64,14,8,48,8,1.0,1.0,,,,3.0,,,8.0,,1.0,1.0,2.0,,,,1.0,2.0,,27.0,,,1.0,,,,,,,,,,,,,,14.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,
6273_home,True,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6274_home,True,10,8,6,4,0,1.0,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
6275_home,True,26,8,9,10,7,,1.0,,,,,,,7.0,,,6.0,1.0,,,,4.0,,5.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6276_home,True,15,7,2,11,2,,1.0,,,,,4.0,4.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
6277_home,True,34,6,1,33,0,,1.0,,,1.0,,,,,,1.0,,,,,,,,,6.0,,,,,,,,,,,,,,,,,21.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,
6278_home,True,4,4,1,3,0,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6279_home,True,32,9,4,12,16,3.0,,,1.0,,3.0,,,16.0,,,,,,,2.0,2.0,,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
6280_home,True,11,4,1,2,8,,1.0,,,,,,,8.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6281_home,True,13,4,4,2,7,,,,,1.0,,,,7.0,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6282_home,True,60,7,9,46,5,,1.0,,,,1.0,,,5.0,,,,,,,,2.0,,,43.0,,,4.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6283_home,True,52,11,16,22,14,,1.0,,,,5.0,,,14.0,,1.0,3.0,1.0,,,,,,,8.0,,,9.0,,,,,,,,,,,,,4.0,4.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
6284_home,True,20,8,3,5,12,1.0,,1.0,1.0,1.0,1.0,,,12.0,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6285_home,True,18,8,5,10,3,,,4.0,,,3.0,1.0,,3.0,,,,1.0,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
6286_home,True,30,10,4,15,11,1.0,,1.0,1.0,1.0,10.0,,,11.0,,1.0,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
6287_home,True,7,3,0,6,1,,,,,,,,5.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6288_home,True,18,8,7,6,5,,1.0,,,1.0,3.0,,,5.0,,,3.0,,,,,,,,,,,3.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6289_home,True,302,14,149,136,17,80.0,1.0,25.0,,1.0,1.0,,21.0,17.0,,,,32.0,7.0,,91.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,4.0,,,,,,,
6290_home,True,63,7,19,17,27,,1.0,,,1.0,16.0,,,27.0,,,1.0,4.0,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292_home,True,24,7,1,5,18,,1.0,,,,,,,18.0,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6293_home,True,14,6,1,5,8,,,,,1.0,2.0,,,8.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
6294_home,True,267,13,40,222,5,16.0,1.0,6.0,,1.0,,,208.0,5.0,,,1.0,2.0,,,8.0,2.0,,,,,,6.0,3.0,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6295_home,True,11,5,1,10,0,,,,1.0,1.0,,,,,,,,,,,,,,,7.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6296_home,True,152,11,50,96,6,,1.0,14.0,,1.0,,,5.0,6.0,6.0,,20.0,,,,,,,,76.0,,,15.0,,,,,,,,,,,,,,7.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
6297_home,True,27,6,0,8,19,,,,1.0,,1.0,,,19.0,,,,,,2.0,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6298_home,True,21,7,3,8,10,1.0,,,,1.0,,1.0,,10.0,,,2.0,,,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6299_home,True,29,5,16,6,7,,,,,,,,,7.0,,,15.0,1.0,,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6300_home,True,74,9,8,65,1,1.0,1.0,,,,1.0,,,1.0,1.0,,6.0,,,1.0,,1.0,,,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6301_home,True,2,2,0,1,1,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6302_home,True,6,4,2,1,3,,,,,,,,,3.0,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6303_home,True,2,2,1,1,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6304_home,True,12,8,2,8,2,,1.0,,1.0,,2.0,,,2.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6305_home,True,34,8,4,7,23,,1.0,,2.0,,,,,23.0,,,1.0,2.0,,1.0,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6306_home,True,3,3,0,3,0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6308_home,True,57,9,17,16,24,,,,,1.0,10.0,,,24.0,,,14.0,,,,,1.0,,,,,,3.0,,1.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6309_home,True,9,7,4,5,0,1.0,,,,1.0,,,,,,1.0,3.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6310_home,True,8,7,3,5,0,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
6311_home,True,54,10,6,10,38,2.0,1.0,,4.0,,1.0,1.0,,38.0,,,2.0,,,3.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6313_home,True,45,7,3,5,37,,1.0,,,1.0,1.0,,,37.0,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6314_home,True,30,6,2,14,14,,,1.0,2.0,,,,,14.0,,,,,,,,,,,11.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6315_home,True,26,7,3,11,12,3.0,,,,,3.0,,,12.0,,,,,,1.0,,5.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6316_home,True,96,12,9,47,40,,,,1.0,,1.0,,8.0,40.0,,1.0,8.0,1.0,,,,4.0,14.0,,2.0,,,,,,,1.0,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6317_home,True,47,10,8,9,30,1.0,,1.0,,1.0,3.0,,,30.0,1.0,,4.0,,,,,,,,3.0,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6318_home,True,12,5,2,2,8,,1.0,,,,,,,8.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6320_home,True,27,7,6,10,11,1.0,,,,,6.0,,2.0,11.0,,,,,,,,1.0,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6321_home,True,12,9,2,9,1,,,,,,1.0,,,1.0,,,,1.0,,1.0,,2.0,1.0,,2.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6322_home,True,8,4,1,2,5,1.0,,,,,1.0,,,5.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6323_home,True,3,3,1,2,0,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6324_home,True,2,2,1,1,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6325_home,True,42,9,8,4,30,,1.0,,,1.0,2.0,,,30.0,,,4.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6326_home,True,100,8,53,37,10,1.0,,,,,,,33.0,10.0,,,51.0,,,,,,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
6327_home,True,15,5,5,3,7,,,,,1.0,,1.0,,7.0,,,5.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6328_home,True,18,5,2,2,14,,,,,1.0,1.0,,,14.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6329_home,True,123,10,13,15,95,2.0,1.0,5.0,1.0,1.0,2.0,,,95.0,1.0,,5.0,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6330_home,True,35,5,5,2,28,,,,,,1.0,,,28.0,,,1.0,,,,,1.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6331_home,True,37,11,4,16,17,1.0,,,6.0,1.0,2.0,1.0,,17.0,1.0,,1.0,,,4.0,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6332_home,True,33,13,10,13,10,,1.0,1.0,2.0,,4.0,1.0,,10.0,,,4.0,2.0,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
6333_home,True,30,8,10,4,16,6.0,,,,1.0,,1.0,,16.0,,1.0,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
6334_home,True,42,8,15,2,25,1.0,1.0,1.0,,1.0,,,,25.0,1.0,,9.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6335_home,True,98,8,27,6,65,2.0,1.0,,,1.0,,,,65.0,1.0,,22.0,,,,,,,,4.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6336_home,True,81,12,16,28,37,1.0,1.0,,,,5.0,,,37.0,,,5.0,1.0,,,,2.0,2.0,7.0,5.0,,,8.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6337_home,True,45,7,18,3,24,1.0,1.0,,,1.0,2.0,,,24.0,,,9.0,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6338_home,True,56,8,12,39,5,10.0,,2.0,,,1.0,,,5.0,,,,,,,,1.0,,,,,,,,33.0,,1.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
6339_home,True,59,15,23,34,2,13.0,,,,1.0,2.0,3.0,,2.0,2.0,,1.0,,,,12.0,,,,,,,,,5.0,,1.0,,,,,,,1.0,,,7.0,,,,,,,,6.0,,,,,,2.0,,,,,1.0,,,,,,,
6340_home,True,71,6,4,3,64,1.0,,,,,1.0,,,64.0,,,1.0,,,,,2.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6341_home,True,27,10,9,3,15,1.0,1.0,1.0,,1.0,1.0,,,15.0,1.0,,2.0,,1.0,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6342_home,True,36,9,8,3,25,1.0,1.0,1.0,,1.0,1.0,,,25.0,1.0,,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6343_home,True,104,12,35,31,38,1.0,,1.0,12.0,,2.0,,,38.0,1.0,,25.0,,,9.0,,1.0,,,,,,6.0,,,,6.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6344_home,True,19,5,0,18,1,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,13.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6346_home,True,2,2,1,1,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6347_home,True,66,9,10,48,8,6.0,1.0,1.0,,,,,,8.0,,,2.0,,,,34.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,
6348_home,True,62,9,27,34,1,,,,,1.0,,,,1.0,21.0,1.0,21.0,1.0,,,,5.0,,6.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6349_home,True,8,2,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6350_home,True,33,9,1,25,7,,,,,,2.0,,9.0,7.0,,,,,,,1.0,,1.0,,,,,,,4.0,,2.0,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6351_home,True,21,8,1,18,2,,,,,,1.0,,4.0,2.0,,,,,,,1.0,,,,,,,,,4.0,,2.0,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6352_home,True,19,9,3,16,0,,1.0,,,,8.0,,4.0,,,1.0,,1.0,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
6353_home,True,8,2,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6354_home,True,7,3,1,6,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6355_home,True,10,4,0,10,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6356_home,True,11,5,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,6.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
6357_home,True,8,2,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6358_home,True,13,7,1,12,0,1.0,,,,,,2.0,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,1.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6359_home,True,9,5,1,8,0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6360_home,True,8,2,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6361_home,True,37,6,0,35,2,,,,,,,,,2.0,,,,,,,,4.0,1.0,,24.0,,1.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6362_home,True,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6363_home,True,8,3,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6364_home,True,12,5,0,11,1,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6366_home,True,34,7,8,4,22,1.0,,,,1.0,1.0,,,22.0,,,1.0,,,,,,,,,,,6.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6368_home,True,18,6,3,2,13,1.0,1.0,,,1.0,1.0,,,13.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6369_home,True,2,2,1,1,0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6370_home,True,39,12,11,9,19,1.0,,1.0,,,4.0,,,19.0,1.0,,1.0,,,,1.0,1.0,,,1.0,,,7.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
6371_home,True,15,6,0,7,8,,,,,1.0,2.0,,,8.0,,1.0,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6372_home,True,15,6,4,10,1,,1.0,,,,,,,1.0,,1.0,,,,,,1.0,,,8.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6373_home,True,332,12,142,180,10,108.0,1.0,,,1.0,2.0,,122.0,10.0,,,25.0,5.0,,,27.0,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,1.0,,,,,,,,,,3.0,,,,,,,
6375_home,True,17,9,2,15,0,,1.0,,,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6376_home,True,43,9,20,22,1,8.0,,,,,9.0,,,1.0,,,3.0,9.0,,,2.0,2.0,3.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_search,True,267,17,165,73,29,162.0,1.0,1.0,1.0,,6.0,1.0,28.0,29.0,1.0,,,,,,,,3.0,6.0,,1.0,,1.0,,,,,,,,15.0,,,,,,9.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
1_search_result,True,247,17,165,54,28,162.0,1.0,1.0,1.0,,6.0,1.0,19.0,28.0,1.0,,,,,,,,1.0,,,1.0,,1.0,,,,,1.0,,,12.0,,,,,,9.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
1_data_entity,True,16,6,2,3,11,1.0,1.0,,1.0,,,,1.0,11.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_documentation,True,24,9,3,5,16,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,16.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_search,True,21,9,3,18,0,3.0,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_search_result,True,4,4,2,2,0,,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
2_data_entity,True,15,5,3,12,0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_documentation,True,12,8,1,11,0,1.0,,,,1.0,4.0,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_search,True,2108,16,835,230,1043,1.0,1.0,1.0,18.0,1.0,1.0,2.0,159.0,1043.0,,,39.0,792.0,1.0,14.0,20.0,1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_search_result,True,2108,16,835,230,1043,1.0,1.0,1.0,18.0,1.0,1.0,2.0,159.0,1043.0,,,39.0,792.0,1.0,14.0,20.0,1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_data_entity,True,66,9,25,4,37,7.0,1.0,4.0,,1.0,,,,37.0,,,,1.0,,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,
3_documentation,True,224,9,31,11,182,4.0,,21.0,1.0,,4.0,,,182.0,,,2.0,,,,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
4_search,True,112,8,48,37,27,46.0,,,,,3.0,,,27.0,,1.0,2.0,,,,25.0,,,5.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4_search_result,True,37,5,1,4,32,,,,,1.0,2.0,,,32.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4_documentation,True,217,7,1,81,135,1.0,,,,1.0,4.0,,70.0,135.0,,,,,,2.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5_search,True,2941,7,4,2851,86,1.0,,2.0,,,,,,86.0,,,,1.0,,,,1.0,,,,,1.0,,,2849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5_search_result,True,31,6,4,2,25,1.0,,2.0,,1.0,,,,25.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5_data_entity,True,5,4,4,1,0,1.0,,2.0,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5_documentation,True,10,8,4,5,1,1.0,,2.0,,,2.0,,,1.0,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_search,True,17,6,11,5,1,,,,,,3.0,1.0,,1.0,,,,1.0,,,,,,,,,,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_search_result,True,13,6,10,2,1,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,7.0,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_data_entity,True,356,10,335,20,1,,,303.0,,1.0,4.0,1.0,,1.0,10.0,,,1.0,,4.0,,,,,,,,7.0,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6_documentation,True,10,4,8,2,0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7_search,True,21,5,3,8,10,2.0,,1.0,,,,,4.0,10.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7_search_result,True,31,7,3,18,10,2.0,,1.0,,,,9.0,4.0,10.0,,,,,,,,1.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7_data_entity,True,42,8,23,9,10,1.0,,1.0,,,,,4.0,10.0,,,,20.0,,,,1.0,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7_documentation,True,25,7,2,13,10,1.0,,1.0,,,4.0,,4.0,10.0,,,,,,,,1.0,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_search,True,20,8,4,6,10,1.0,,1.0,,,2.0,,,10.0,,,,2.0,,,,1.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_search_result,True,85,11,4,70,11,1.0,,1.0,,,23.0,,,11.0,1.0,,,2.0,,,2.0,1.0,,,40.0,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8_data_entity,True,18,8,3,10,5,,,1.0,,,5.0,,,5.0,,,,2.0,,,,1.0,,,,,,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
