id,source_id,date_added
2722,dc_6240,11-29-2023
2723,dc_6504,11-29-2023
2724,dc_6249,11-29-2023
2725,dc_6539,11-29-2023
2726,dc_6563,11-29-2023
2727,dc_6348,11-29-2023
2728,dc_6352,11-29-2023
2729,dc_6888,11-29-2023
2730,dc_4400,11-29-2023
2731,dc_86,11-29-2023
2732,dc_4200,11-29-2023
2733,dc_915,11-29-2023
2734,dc_4827,11-29-2023
2735,dc_3897,11-29-2023
2736,dc_607,11-29-2023
2737,dc_652,11-29-2023
2738,dc_4530,11-29-2023
2739,dc_1538,11-29-2023
2740,dc_1173,11-29-2023
2741,dc_1315,11-29-2023
2742,dc_1590,11-29-2023
2743,dc_1335,11-29-2023
2744,dc_1270,11-29-2023
2745,dc_4798,11-29-2023
2746,dc_828,11-29-2023
2747,dc_1103,11-29-2023
2748,dc_4204,11-29-2023
2749,dc_3983,11-29-2023
2750,dc_1965,11-29-2023
2751,dc_5484,11-29-2023
2752,dc_5257,11-29-2023
2753,dc_1393,11-29-2023
2754,dc_1409,11-29-2023
2755,dc_3313,11-29-2023
2756,dc_3319,11-29-2023
2757,dc_5948,11-29-2023
2758,dc_591,11-29-2023
2759,dc_5571,11-29-2023
2760,dc_6191,11-29-2023
2761,dc_6197,11-29-2023
2762,dc_6213,11-29-2023
2763,dc_5193,11-29-2023
2764,dc_6756,11-29-2023
2765,dc_5235,11-29-2023
2766,dc_6780,11-29-2023
2767,dc_5011,11-29-2023
2768,dc_6088,11-29-2023
2769,dc_6102,11-29-2023
2770,dc_6618,11-29-2023
2771,dc_6628,11-29-2023
2772,dc_6124,11-29-2023
2773,dc_789,11-29-2023
2774,dc_1068,11-29-2023
2775,dc_4661,11-29-2023
2776,dc_4704,11-29-2023
2777,dc_400,11-29-2023
2778,dc_432,11-29-2023
2779,dc_3370,11-29-2023
2780,dc_772,11-29-2023
2781,dc_5156,11-29-2023
2782,dc_4301,11-29-2023
2783,dc_477,11-29-2023
2784,dc_1588,11-29-2023
2785,dc_3443,11-29-2023
2786,dc_3479,11-29-2023
2787,dc_5362,11-29-2023
2788,dc_1816,11-29-2023
2789,dc_1845,11-29-2023
2790,dc_4951,11-29-2023
2791,dc_4450,11-29-2023
2792,dc_5014,11-29-2023
2793,dc_2995,11-29-2023
2794,dc_3539,11-29-2023
2795,dc_1122,11-29-2023
2796,dc_651,11-29-2023
2797,dc_726,11-29-2023
2798,dc_996,11-29-2023
2799,dc_5742,11-29-2023
2800,dc_4559,11-29-2023
2801,dc_3250,11-29-2023
2802,dc_5607,11-29-2023
2803,dc_5723,11-29-2023
2804,dc_5266,11-29-2023
2805,dc_1654,11-29-2023
2806,dc_1918,11-29-2023
2807,dc_1924,11-29-2023
2808,dc_7357,11-29-2023
2809,dc_3242,11-29-2023
2810,dc_5444,11-29-2023
2811,dc_89,11-29-2023
2812,dc_4215,11-29-2023
2813,dc_906,11-29-2023
2814,dc_1719,11-29-2023
2815,dc_1733,11-29-2023
2816,dc_5073,11-29-2023
2817,dc_4066,11-29-2023
2818,dc_1295,11-29-2023
2819,dc_3093,11-29-2023
2820,dc_4654,11-29-2023
2821,dc_834,11-29-2023
2822,dc_861,11-29-2023
2823,dc_886,11-29-2023
2824,dc_888,11-29-2023
2825,dc_193,11-29-2023
2826,dc_1131,11-29-2023
2827,dc_1137,11-29-2023
2828,dc_1162,11-29-2023
2829,dc_5834,11-29-2023
2830,dc_5864,11-29-2023
2831,dc_1063,11-29-2023
2832,dc_435,11-29-2023
2833,dc_4587,11-29-2023
2834,dc_5282,11-29-2023
2835,dc_4393,11-29-2023
2836,dc_820,11-29-2023
2837,dc_5012,11-29-2023
2838,dc_467,11-29-2023
2839,dc_603,11-29-2023
2840,dc_1241,11-29-2023
2841,dc_1332,11-29-2023
2842,dc_1344,11-29-2023
2843,dc_5164,11-29-2023
2844,dc_3751,11-29-2023
2845,dc_3790,11-29-2023
2846,dc_1994,11-29-2023
2847,dc_3082,11-29-2023
2848,dc_1557,11-29-2023
2849,dc_5386,11-29-2023
2850,dc_3147,11-29-2023
2851,dc_1169,11-29-2023
2852,dc_5798,11-29-2023
2853,dc_5688,11-29-2023
2854,dc_5337,11-29-2023
2855,dc_7431,11-29-2023
2856,dc_7955,11-29-2023
2857,dc_8227,11-29-2023
2858,dc_7990,11-29-2023
2859,dc_7765,11-29-2023
2860,dc_8033,11-29-2023
2861,dc_8040,11-29-2023
2862,dc_8046,11-29-2023
2863,dc_8065,11-29-2023
2864,dc_7810,11-29-2023
2865,dc_8069,11-29-2023
2866,dc_8091,11-29-2023
2867,dc_8095,11-29-2023
2868,dc_8097,11-29-2023
2869,dc_8102,11-29-2023
2870,dc_7848,11-29-2023
2871,dc_8116,11-29-2023
2872,dc_7882,11-29-2023
2873,dc_8179,11-29-2023
2874,dc_8191,11-29-2023
2875,dc_7426,11-29-2023
2876,dc_7969,11-29-2023
2877,dc_8225,11-29-2023
2878,dc_7718,11-29-2023
2879,dc_7478,11-29-2023
2880,dc_7735,11-29-2023
2881,dc_7996,11-29-2023
2882,dc_8004,11-29-2023
2883,dc_7494,11-29-2023
2884,dc_7248,11-29-2023
2885,dc_7511,11-29-2023
2886,dc_7260,11-29-2023
2887,dc_7540,11-29-2023
2888,dc_6013,11-29-2023
2889,dc_7814,11-29-2023
2890,dc_7565,11-29-2023
2891,dc_7831,11-29-2023
2892,dc_7834,11-29-2023
2893,dc_7324,11-29-2023
2894,dc_7585,11-29-2023
2895,dc_7589,11-29-2023
2896,dc_8111,11-29-2023
2897,dc_8118,11-29-2023
2898,dc_7609,11-29-2023
2899,dc_8124,11-29-2023
2900,dc_7377,11-29-2023
2901,dc_7642,11-29-2023
2902,dc_7646,11-29-2023
2903,dc_7144,11-29-2023
2904,dc_7658,11-29-2023
2905,dc_7151,11-29-2023
2906,dc_7413,11-29-2023
2907,dc_7927,11-29-2023
2908,dc_7168,11-29-2023
2909,dc_7177,11-29-2023
2910,dc_7185,11-29-2023
2911,dc_7190,11-29-2023
2912,dc_7195,11-29-2023
2913,dc_7196,11-29-2023
2914,dc_9001,11-29-2023
2915,dc_6958,11-29-2023
2916,dc_7221,11-29-2023
2917,dc_7223,11-29-2023
2918,dc_6983,11-29-2023
2919,dc_7500,11-29-2023
2920,dc_7013,11-29-2023
2921,dc_7022,11-29-2023
2922,dc_7292,11-29-2023
2923,dc_7050,11-29-2023
2924,dc_7117,11-29-2023
2925,dc_6400,11-29-2023
2926,dc_6659,11-29-2023
2927,dc_6483,11-29-2023
2928,dc_6241,11-29-2023
2929,dc_6336,11-29-2023
2930,dc_6338,11-29-2023
2931,dc_6855,11-29-2023
2932,dc_6345,11-29-2023
2933,dc_6353,11-29-2023
2934,dc_6612,11-29-2023
2935,dc_6116,11-29-2023
2936,dc_6385,11-29-2023
2937,dc_6130,11-29-2023
2938,dc_6392,11-29-2023
2939,dc_6395,11-29-2023
2940,dc_6657,11-29-2023
2941,dc_6235,11-29-2023
2942,dc_6778,11-29-2023
2943,dc_6786,11-29-2023
2944,dc_6042,11-29-2023
2945,dc_3771,11-29-2023
2946,dc_6859,11-29-2023
2947,dc_6104,11-29-2023
2948,dc_6873,11-29-2023
2949,dc_4174,11-29-2023
2950,dc_3924,11-29-2023
2951,dc_4451,11-29-2023
2952,dc_4454,11-29-2023
2953,dc_6008,11-29-2023
2954,dc_5001,11-29-2023
2955,dc_5020,11-29-2023
2956,dc_3747,11-29-2023
2957,dc_1987,11-29-2023
2958,dc_3312,11-29-2023
2959,dc_1793,11-29-2023
2960,dc_8251,11-29-2023
2961,dc_1890,11-29-2023
2962,dc_1902,11-29-2023
2963,dc_3730,11-29-2023
2964,dc_4010,11-29-2023
2965,dc_7604,11-29-2023
2966,dc_1739,11-29-2023
2967,dc_3566,11-29-2023
2968,dc_4628,11-29-2023
2969,dc_1712,11-29-2023
2970,dc_2017,11-29-2023
2971,dc_4114,11-29-2023
2972,dc_4468,11-29-2023
2973,dc_5015,11-29-2023
2974,dc_805,11-29-2023
2975,dc_1004,11-29-2023
2976,dc_4337,11-29-2023
2977,dc_6735,11-29-2023
2978,dc_4709,11-29-2023
2979,dc_933,11-29-2023
2980,dc_5057,11-29-2023
2981,dc_5094,11-29-2023
2982,dc_758,11-29-2023
2983,dc_3555,11-29-2023
2984,dc_3557,11-29-2023
2985,dc_4856,11-29-2023
2986,dc_1397,11-29-2023
2987,dc_1408,11-29-2023
2988,dc_1414,11-29-2023
2989,dc_5002,11-29-2023
2990,dc_3492,11-29-2023
2991,dc_1450,11-29-2023
2992,dc_4592,11-29-2023
2993,dc_978,11-29-2023
2994,dc_3092,11-29-2023
2995,dc_3482,11-29-2023
2996,dc_5339,11-29-2023
2997,dc_5342,11-29-2023
2998,dc_3497,11-29-2023
2999,dc_5237,11-29-2023
3000,dc_5236,11-29-2023
3001,dc_5296,11-29-2023
3002,dc_5685,11-29-2023
3003,dc_5663,11-29-2023
3004,dc_3650,11-29-2023
3005,dc_5768,11-29-2023
3006,dc_5895,11-29-2023
3007,dc_1222,11-29-2023
3008,dc_1285,11-29-2023
3009,dc_1287,11-29-2023
3010,dc_1566,11-29-2023
3011,dc_3383,11-29-2023
3012,dc_3409,11-29-2023
3013,dc_3294,11-29-2023
3014,dc_1429,11-29-2023
3015,dc_3314,11-29-2023
3016,dc_3591,11-29-2023
3017,dc_3597,11-29-2023
3018,dc_1227,11-29-2023
3019,dc_4350,11-29-2023
3020,dc_1911,11-29-2023
3021,dc_3549,11-29-2023
3022,dc_5557,11-29-2023
3023,dc_528,11-29-2023
3024,dc_585,11-29-2023
3025,dc_5007,11-29-2023
3026,dc_4843,11-29-2023
3027,dc_4651,11-29-2023
3028,dc_818,11-29-2023
3029,dc_825,11-29-2023
3030,dc_6466,11-29-2023
3031,dc_866,11-29-2023
3032,dc_4282,11-29-2023
3033,dc_3777,11-29-2023
3034,dc_5914,11-29-2023
3035,dc_5918,11-29-2023
3036,dc_1165,11-29-2023
3037,dc_3306,11-29-2023
3038,dc_4714,11-29-2023
3039,dc_4222,11-29-2023
3040,dc_1711,11-29-2023
3041,dc_4580,11-29-2023
3042,dc_1002,11-29-2023
3043,dc_3485,11-29-2023
3044,dc_5475,11-29-2023
3045,dc_1434,11-29-2023
3046,dc_3749,11-29-2023
3047,dc_3759,11-29-2023
3048,dc_3791,11-29-2023
3049,dc_5437,11-29-2023
3050,dc_1888,11-29-2023
3051,dc_1916,11-29-2023
3052,dc_1665,11-29-2023
3053,dc_3987,11-29-2023
3054,dc_1946,11-29-2023
3055,dc_3792,11-29-2023
3056,dc_1396,11-29-2023
3057,dc_648,11-29-2023
3058,dc_3316,11-29-2023
3059,dc_5481,11-29-2023
3060,dc_4864,11-29-2023
3061,dc_5852,11-29-2023
3062,dc_3618,11-29-2023
3063,dc_3377,11-29-2023
3064,dc_1859,11-29-2023
3065,dc_4953,11-29-2023
3066,dc_3689,11-29-2023
3067,dc_4058,11-29-2023
3068,dc_3827,11-29-2023
3069,dc_1104,11-29-2023
3070,dc_1276,11-29-2023
3071,dc_515,11-29-2023
3072,dc_1066,11-29-2023
3073,dc_556,11-29-2023
3074,dc_6732,11-29-2023
3075,dc_4757,11-29-2023
3076,dc_5013,11-29-2023
3077,dc_458,11-29-2023
3078,dc_459,11-29-2023
3079,dc_475,11-29-2023
3080,dc_3299,11-29-2023
3081,dc_493,11-29-2023
3082,dc_1536,11-29-2023
3083,dc_6168,11-29-2023
3084,dc_4421,11-29-2023
3085,dc_3684,11-29-2023
3086,dc_6777,11-29-2023
3087,dc_6525,11-29-2023
3088,dc_6022,11-29-2023
3089,dc_6023,11-29-2023
3090,dc_6538,11-29-2023
3091,dc_6036,11-29-2023
3092,dc_6549,11-29-2023
3093,dc_6065,11-29-2023
3094,dc_6073,11-29-2023
3095,dc_6891,11-29-2023
3096,dc_6647,11-29-2023
3097,dc_807,11-29-2023
3098,dc_355,11-29-2023
3099,dc_949,11-29-2023
3100,dc_3752,11-29-2023
3101,dc_4571,11-29-2023
3102,dc_5821,11-29-2023
3103,dc_5824,11-29-2023
3104,dc_1331,11-29-2023
3105,dc_1381,11-29-2023
3106,dc_269,11-29-2023
3107,dc_279,11-29-2023
3108,dc_1613,11-29-2023
3109,dc_862,11-29-2023
3110,dc_5000,11-29-2023
3111,dc_5898,11-29-2023
3112,dc_1125,11-29-2023
3113,dc_1136,11-29-2023
3114,dc_1152,11-29-2023
3115,dc_1213,11-29-2023
3116,dc_3642,11-29-2023
3117,dc_1200,11-29-2023
3118,dc_4285,11-29-2023
3119,dc_5378,11-29-2023
3120,dc_1563,11-29-2023
3121,dc_6423,11-29-2023
3122,dc_6427,11-29-2023
3123,dc_6185,11-29-2023
3124,dc_6444,11-29-2023
3125,dc_6446,11-29-2023
3126,dc_6453,11-29-2023
3127,dc_6506,11-29-2023
3128,dc_6868,11-29-2023
3129,dc_6364,11-29-2023
3130,dc_6121,11-29-2023
3131,dc_6128,11-29-2023
3132,dc_6137,11-29-2023
3133,dc_6141,11-29-2023
3134,dc_1460,11-29-2023
3135,dc_85,11-29-2023
3136,dc_4744,11-29-2023
3137,dc_4240,11-29-2023
3138,dc_1684,11-29-2023
3139,dc_4516,11-29-2023
3140,dc_5030,11-29-2023
3141,dc_4539,11-29-2023
3142,dc_965,11-29-2023
3143,dc_4561,11-29-2023
3144,dc_1009,11-29-2023
3145,dc_1781,11-29-2023
3146,dc_3078,11-29-2023
3147,dc_3045,11-29-2023
3148,dc_3049,11-29-2023
3149,dc_1515,11-29-2023
3150,dc_3565,11-29-2023
3151,dc_3152,11-29-2023
3152,dc_1480,11-29-2023
3153,dc_9004,11-29-2023
3154,dc_538,11-29-2023
3155,dc_3741,11-29-2023
3156,dc_5042,11-29-2023
3157,dc_470,11-29-2023
3158,dc_984,11-29-2023
3159,dc_488,11-29-2023
3160,dc_4348,11-29-2023
3161,dc_5453,11-29-2023
3162,dc_1163,11-29-2023
3163,dc_3353,11-29-2023
3164,dc_3676,11-29-2023
3165,dc_1887,11-29-2023
3166,dc_3685,11-29-2023
3167,dc_1897,11-29-2023
3168,dc_1899,11-29-2023
3169,dc_3972,11-29-2023
3170,dc_1678,11-29-2023
3171,dc_1942,11-29-2023
3172,dc_1972,11-29-2023
3173,dc_3818,11-29-2023
3174,dc_542,11-29-2023
3175,dc_1314,11-29-2023
3176,dc_3263,11-29-2023
3177,dc_3131,11-29-2023
3178,dc_4613,11-29-2023
3179,dc_780,11-29-2023
3180,dc_794,11-29-2023
3181,dc_1180,11-29-2023
3182,dc_4182,11-29-2023
3183,dc_4739,11-29-2023
3184,dc_972,11-29-2023
3185,dc_3581,11-29-2023
3186,dc_3358,11-29-2023
3187,dc_3424,11-29-2023
3188,dc_3465,11-29-2023
3189,dc_3031,11-29-2023
3190,dc_3047,11-29-2023
3191,dc_5766,11-29-2023
3192,dc_5796,11-29-2023
3193,dc_5841,11-29-2023
3194,dc_7947,11-29-2023
3195,dc_7032,11-29-2023
3196,dc_7178,11-29-2023
3197,dc_7942,11-29-2023
3198,dc_7176,11-29-2023
3199,dc_6921,11-29-2023
3200,dc_7693,11-29-2023
3201,dc_7184,11-29-2023
3202,dc_6952,11-29-2023
3203,dc_7208,11-29-2023
3204,dc_7224,11-29-2023
3205,dc_7239,11-29-2023
3206,dc_6993,11-29-2023
3207,dc_6998,11-29-2023
3208,dc_7004,11-29-2023
3209,dc_7007,11-29-2023
3210,dc_7522,11-29-2023
3211,dc_7019,11-29-2023
3212,dc_7065,11-29-2023
3213,dc_7334,11-29-2023
3214,dc_7353,11-29-2023
3215,dc_7360,11-29-2023
3216,dc_7365,11-29-2023
3217,dc_7877,11-29-2023
3218,dc_7623,11-29-2023
3219,dc_7163,11-29-2023
3220,dc_3841,11-29-2023
3221,dc_4892,11-29-2023
3222,dc_4131,11-29-2023
3223,dc_3366,11-29-2023
3224,dc_4910,11-29-2023
3225,dc_4419,11-29-2023
3226,dc_1873,11-29-2023
3227,dc_4977,11-29-2023
3228,dc_4234,11-29-2023
3229,dc_5044,11-29-2023
3230,dc_4041,11-29-2023
3231,dc_4625,11-29-2023
3232,dc_3633,11-29-2023
3233,dc_3928,11-29-2023
3234,dc_3652,11-29-2023
3235,dc_3662,11-29-2023
3236,dc_4732,11-29-2023
3237,dc_5957,11-29-2023
3238,dc_5462,11-29-2023
3239,dc_5472,11-29-2023
3240,dc_1150,11-29-2023
3241,dc_5522,11-29-2023
3242,dc_5388,11-29-2023
3243,dc_5372,11-29-2023
3244,dc_1304,11-29-2023
3245,dc_5634,11-29-2023
3246,dc_582,11-29-2023
3247,dc_125,11-29-2023
3248,dc_6602,11-29-2023
3249,dc_1996,11-29-2023
3250,dc_5068,11-29-2023
3251,dc_489,11-29-2023
3252,dc_5443,11-29-2023
3253,dc_5822,11-29-2023
3254,dc_5133,11-29-2023
3255,dc_5220,11-29-2023
3256,dc_4207,11-29-2023
3257,dc_4975,11-29-2023
3258,dc_4216,11-29-2023
3259,dc_4243,11-29-2023
3260,dc_4552,11-29-2023
3261,dc_974,11-29-2023
3262,dc_3644,11-29-2023
3263,dc_3400,11-29-2023
3264,dc_1484,11-29-2023
3265,dc_1517,11-29-2023
3266,dc_3053,11-29-2023
3267,dc_3310,11-29-2023
3268,dc_1520,11-29-2023
3269,dc_4738,11-29-2023
3270,dc_1202,11-29-2023
3271,dc_5904,11-29-2023
3272,dc_5922,11-29-2023
3273,dc_5256,11-29-2023
3274,dc_5858,11-29-2023
3275,dc_5562,11-29-2023
3276,dc_6674,11-29-2023
3277,dc_6773,11-29-2023
3278,dc_3710,11-29-2023
3279,dc_6020,11-29-2023
3280,dc_6051,11-29-2023
3281,dc_6568,11-29-2023
3282,dc_5034,11-29-2023
3283,dc_6327,11-29-2023
3284,dc_6082,11-29-2023
3285,dc_5331,11-29-2023
3286,dc_4632,11-29-2023
3287,dc_808,11-29-2023
3288,dc_4703,11-29-2023
3289,dc_4535,11-29-2023
3290,dc_1483,11-29-2023
3291,dc_5684,11-29-2023
3292,dc_5569,11-29-2023
3293,dc_3143,11-29-2023
3294,dc_674,11-29-2023
3295,dc_4555,11-29-2023
3296,dc_5950,11-29-2023
3297,dc_5773,11-29-2023
3298,dc_3674,11-29-2023
3299,dc_1936,11-29-2023
3300,dc_1978,11-29-2023
3301,dc_3770,11-29-2023
3302,dc_1758,11-29-2023
3303,dc_3824,11-29-2023
3304,dc_5483,11-29-2023
3305,dc_3295,11-29-2023
3306,dc_1511,11-29-2023
3307,dc_4120,11-29-2023
3308,dc_4154,11-29-2023
3309,dc_869,11-29-2023
3310,dc_881,11-29-2023
3311,dc_4534,11-29-2023
3312,dc_245,11-29-2023
3313,dc_3172,11-29-2023
3314,dc_5149,11-29-2023
3315,dc_3871,11-29-2023
3316,dc_584,11-29-2023
3317,dc_6484,11-29-2023
3318,dc_4769,11-29-2023
3319,dc_479,11-29-2023
3320,dc_498,11-29-2023
3321,dc_4853,11-29-2023
3322,dc_4860,11-29-2023
3323,dc_5448,11-29-2023
3324,dc_5251,11-29-2023
3325,dc_1441,11-29-2023
3326,dc_1455,11-29-2023
3327,dc_4037,11-29-2023
3328,dc_3529,11-29-2023
3329,dc_5826,11-29-2023
3330,dc_5837,11-29-2023
3331,dc_7464,11-29-2023
3332,dc_7472,11-29-2023
3333,dc_7474,11-29-2023
3334,dc_7475,11-29-2023
3335,dc_7992,11-29-2023
3336,dc_7482,11-29-2023
3337,dc_8009,11-29-2023
3338,dc_8015,11-29-2023
3339,dc_8020,11-29-2023
3340,dc_7513,11-29-2023
3341,dc_7544,11-29-2023
3342,dc_7557,11-29-2023
3343,dc_7581,11-29-2023
3344,dc_7583,11-29-2023
3345,dc_7606,11-29-2023
3346,dc_7608,11-29-2023
3347,dc_7619,11-29-2023
3348,dc_7881,11-29-2023
3349,dc_7381,11-29-2023
3350,dc_7386,11-29-2023
3351,dc_7904,11-29-2023
3352,dc_7653,11-29-2023
3353,dc_7398,11-29-2023
3354,dc_7654,11-29-2023
3355,dc_7145,11-29-2023
3356,dc_7663,11-29-2023
3357,dc_7152,11-29-2023
3358,dc_7155,11-29-2023
3359,dc_7671,11-29-2023
3360,dc_7677,11-29-2023
3361,dc_7678,11-29-2023
3362,dc_6435,11-29-2023
3363,dc_5189,11-29-2023
3364,dc_6785,11-29-2023
3365,dc_6831,11-29-2023
3366,dc_6079,11-29-2023
3367,dc_6081,11-29-2023
3368,dc_6374,11-29-2023
3369,dc_6119,11-29-2023
3370,dc_1794,11-29-2023
3371,dc_4897,11-29-2023
3372,dc_3376,11-29-2023
3373,dc_5041,11-29-2023
3374,dc_3525,11-29-2023
3375,dc_5067,11-29-2023
3376,dc_3542,11-29-2023
3377,dc_4339,11-29-2023
3378,dc_4619,11-29-2023
3379,dc_4673,11-29-2023
3380,dc_4676,11-29-2023
3381,dc_5205,11-29-2023
3382,dc_4183,11-29-2023
3383,dc_5210,11-29-2023
3384,dc_5225,11-29-2023
3385,dc_1685,11-29-2023
3386,dc_4826,11-29-2023
3387,dc_4579,11-29-2023
3388,dc_1116,11-29-2023
3389,dc_409,11-29-2023
3390,dc_4018,11-29-2023
3391,dc_951,11-29-2023
3392,dc_989,11-29-2023
3393,dc_4595,11-29-2023
3394,dc_4617,11-29-2023
3395,dc_602,11-29-2023
3396,dc_630,11-29-2023
3397,dc_668,11-29-2023
3398,dc_727,11-29-2023
3399,dc_3411,11-29-2023
3400,dc_1370,11-29-2023
3401,dc_4005,11-29-2023
3402,dc_3280,11-29-2023
3403,dc_3432,11-29-2023
3404,dc_1527,11-29-2023
3405,dc_3070,11-29-2023
3406,dc_1535,11-29-2023
3407,dc_5712,11-29-2023
3408,dc_5496,11-29-2023
3409,dc_5432,11-29-2023
3410,dc_5503,11-29-2023
3411,dc_1398,11-29-2023
3412,dc_3489,11-29-2023
3413,dc_1479,11-29-2023
3414,dc_3654,11-29-2023
3415,dc_3656,11-29-2023
3416,dc_5132,11-29-2023
3417,dc_549,11-29-2023
3418,dc_4418,11-29-2023
3419,dc_4442,11-29-2023
3420,dc_1120,11-29-2023
3421,dc_4723,11-29-2023
3422,dc_6524,11-29-2023
3423,dc_3748,11-29-2023
3424,dc_5052,11-29-2023
3425,dc_483,11-29-2023
3426,dc_4841,11-29-2023
3427,dc_507,11-29-2023
3428,dc_3327,11-29-2023
3429,dc_4111,11-29-2023
3430,dc_43,11-29-2023
3431,dc_4465,11-29-2023
3432,dc_891,11-29-2023
3433,dc_175,11-29-2023
3434,dc_946,11-29-2023
3435,dc_4557,11-29-2023
3436,dc_986,11-29-2023
3437,dc_5960,11-29-2023
3438,dc_3000,11-29-2023
3439,dc_5239,11-29-2023
3440,dc_1798,11-29-2023
3441,dc_1635,11-29-2023
3442,dc_1642,11-29-2023
3443,dc_1917,11-29-2023
3444,dc_1928,11-29-2023
3445,dc_3977,11-29-2023
3446,dc_1706,11-29-2023
3447,dc_1300,11-29-2023
3448,dc_3179,11-29-2023
3449,dc_3206,11-29-2023
3450,dc_4780,11-29-2023
3451,dc_3287,11-29-2023
3452,dc_5785,11-29-2023
3453,dc_4247,11-29-2023
3454,dc_731,11-29-2023
3455,dc_3128,11-29-2023
3456,dc_5338,11-29-2023
3457,dc_5405,11-29-2023
3458,dc_6155,11-29-2023
3459,dc_6715,11-29-2023
3460,dc_6206,11-29-2023
3461,dc_6760,11-29-2023
3462,dc_5234,11-29-2023
3463,dc_6047,11-29-2023
3464,dc_4792,11-29-2023
3465,dc_6586,11-29-2023
3466,dc_6083,11-29-2023
3467,dc_5328,11-29-2023
3468,dc_5329,11-29-2023
3469,dc_5330,11-29-2023
3470,dc_6098,11-29-2023
3471,dc_6100,11-29-2023
3472,dc_6101,11-29-2023
3473,dc_4519,11-29-2023
3474,dc_2987,11-29-2023
3475,dc_4546,11-29-2023
3476,dc_451,11-29-2023
3477,dc_4292,11-29-2023
3478,dc_3700,11-29-2023
3479,dc_1447,11-29-2023
3480,dc_1471,11-29-2023
3481,dc_3541,11-29-2023
3482,dc_3809,11-29-2023
3483,dc_5729,11-29-2023
3484,dc_5977,11-29-2023
3485,dc_5891,11-29-2023
3486,dc_1133,11-29-2023
3487,dc_1145,11-29-2023
3488,dc_1621,11-29-2023
3489,dc_4972,11-29-2023
3490,dc_1249,11-29-2023
3491,dc_3166,11-29-2023
3492,dc_5196,11-29-2023
3493,dc_5199,11-29-2023
3494,dc_134,11-29-2023
3495,dc_1680,11-29-2023
3496,dc_913,11-29-2023
3497,dc_1686,11-29-2023
3498,dc_920,11-29-2023
3499,dc_1714,11-29-2023
3500,dc_1732,11-29-2023
3501,dc_5066,11-29-2023
3502,dc_4834,11-29-2023
3503,dc_5105,11-29-2023
3504,dc_4489,11-29-2023
3505,dc_3028,11-29-2023
3506,dc_447,11-29-2023
3507,dc_547,11-29-2023
3508,dc_945,11-29-2023
3509,dc_4852,11-29-2023
3510,dc_5409,11-29-2023
3511,dc_5423,11-29-2023
3512,dc_5981,11-29-2023
3513,dc_3328,11-29-2023
3514,dc_1337,11-29-2023
3515,dc_3192,11-29-2023
3516,dc_3448,11-29-2023
3517,dc_3307,11-29-2023
3518,dc_3337,11-29-2023
3519,dc_1577,11-29-2023
3520,dc_1582,11-29-2023
3521,dc_5659,11-29-2023
3522,dc_7699,11-29-2023
3523,dc_7962,11-29-2023
3524,dc_7199,11-29-2023
3525,dc_7207,11-29-2023
3526,dc_6955,11-29-2023
3527,dc_6960,11-29-2023
3528,dc_6979,11-29-2023
3529,dc_7237,11-29-2023
3530,dc_7242,11-29-2023
3531,dc_6991,11-29-2023
3532,dc_7009,11-29-2023
3533,dc_7271,11-29-2023
3534,dc_7025,11-29-2023
3535,dc_7041,11-29-2023
3536,dc_7301,11-29-2023
3537,dc_7335,11-29-2023
3538,dc_7343,11-29-2023
3539,dc_7089,11-29-2023
3540,dc_7095,11-29-2023
3541,dc_7863,11-29-2023
3542,dc_7355,11-29-2023
3543,dc_7871,11-29-2023
3544,dc_7134,11-29-2023
3545,dc_7158,11-29-2023
3546,dc_1834,11-29-2023
3547,dc_1851,11-29-2023
3548,dc_4425,11-29-2023
3549,dc_4209,11-29-2023
3550,dc_3725,11-29-2023
3551,dc_3494,11-29-2023
3552,dc_4790,11-29-2023
3553,dc_3516,11-29-2023
3554,dc_3007,11-29-2023
3555,dc_4287,11-29-2023
3556,dc_1998,11-29-2023
3557,dc_6613,11-29-2023
3558,dc_837,11-29-2023
3559,dc_3695,11-29-2023
3560,dc_880,11-29-2023
3561,dc_206,11-29-2023
3562,dc_244,11-29-2023
3563,dc_775,11-29-2023
3564,dc_3609,11-29-2023
3565,dc_3927,11-29-2023
3566,dc_613,11-29-2023
3567,dc_1894,11-29-2023
3568,dc_734,11-29-2023
3569,dc_3023,11-29-2023
3570,dc_3826,11-29-2023
3571,dc_5903,11-29-2023
3572,dc_5929,11-29-2023
3573,dc_5618,11-29-2023
3574,dc_7700,11-29-2023
3575,dc_4939,11-29-2023
3576,dc_3718,11-29-2023
3577,dc_1092,11-29-2023
3578,dc_5805,11-29-2023
3579,dc_5825,11-29-2023
3580,dc_3388,11-29-2023
3581,dc_3461,11-29-2023
3582,dc_3475,11-29-2023
3583,dc_3026,11-29-2023
3584,dc_3040,11-29-2023
3585,dc_1058,11-29-2023
3586,dc_4158,11-29-2023
3587,dc_4239,11-29-2023
3588,dc_1233,11-29-2023
3589,dc_1238,11-29-2023
3590,dc_1250,11-29-2023
3591,dc_806,11-29-2023
3592,dc_4570,11-29-2023
3593,dc_5707,11-29-2023
3594,dc_5299,11-29-2023
3595,dc_3100,11-29-2023
3596,dc_3852,11-29-2023
3597,dc_3341,11-29-2023
3598,dc_3853,11-29-2023
3599,dc_3914,11-29-2023
3600,dc_3673,11-29-2023
3601,dc_1886,11-29-2023
