"web_type","continent","country","publisher","fail_rate_meta","se","ci_95L","ci_95U","total_violations","total_checks","units"
"data_portal",NA,NA,"University of Bristol",0.101257001048233,0.257707832296499,0.06365933819421,0.157329033829368,249,2523,8
"data_portal",NA,NA,"University of British Columbia",0.0554263634927364,0.151648465303659,0.0417702254367088,0.0732060795593929,368,6388,10
"data_portal",NA,NA,"University of California Irvine",0.0445987231140845,0.155041194745724,0.0333009479157068,0.0594935249727544,208,5230,10
"data_portal",NA,NA,"University of California Los Angeles",0.0433143742963404,0.496512301920298,0.0168214395185517,0.106991753098323,80,4588,8
"data_portal",NA,NA,"University of California San Diego",0.061355886926773,0.225877116707416,0.0402927672565911,0.0923700244443058,312,7588,16
"data_portal",NA,NA,"University of California San Francisco",0.0568111144801513,0.296354240029516,0.0325975261074843,0.0972034565509142,268,7766,11
"data_portal",NA,NA,"University of California Santa Cruz",0.0686669687845686,0.144350552164783,0.0526366265372972,0.0891200507803878,1873,18661,12
"data_portal",NA,NA,"University of Cambridge",0.113808741511327,0.164205967007198,0.0851573592706998,0.150513958791757,239,2480,13
"data_portal",NA,NA,"University of Catania",0.216267914556131,0.260813518713776,0.142005201086217,0.315104024230192,44,242,5
"data_portal",NA,NA,"University of Chicago",0.114417969682435,0.255971344843358,0.0725554734361711,0.175854183243234,195,2619,8
"data_portal",NA,NA,"University of Copenhagen",0.0600771607849743,0.154814478481983,0.0450623553831333,0.0796774765397368,285,5444,13
"data_portal",NA,NA,"University of Delaware",0.132004534168645,0.147690287732459,0.102218149182305,0.168838346903857,279,2040,10
"data_portal",NA,NA,"University of Dundee",0.135785850538638,0.309477651085429,0.0789058686919833,0.22370983704826,78,891,7
"data_portal",NA,NA,"University of Edinburgh",0.0590974564784819,0.202868008873721,0.0404939643042375,0.085486192818005,771,17520,16
"data_portal",NA,NA,"University of Electronic Science and Technology of China",0.146804659761927,0.12070821750869,0.11957410828347,0.178975811153736,217,1600,9
"data_portal",NA,NA,"University of Florida",0.0752030261327159,0.267985471974206,0.0458859331748131,0.120878109311792,108,1726,5
"data_portal",NA,NA,"University of Freiburg",0.076252684464601,0.186719331527445,0.0541488174145483,0.106364815480637,203,2327,5
"data_portal",NA,NA,"University of Geneva",0.0347984842400908,0.576779258645891,0.0115069586726071,0.100444402019313,113,5485,5
"data_portal",NA,NA,"University of Georgia",0.0422389997171493,0.234912713470267,0.0270755646806121,0.0653244023033802,155,4366,5
"data_portal",NA,NA,"University of Groningen",0.084842014513084,0.215755697294338,0.0572604855717127,0.123962212877606,176,2339,8
"data_portal",NA,NA,"University of Heidelberg",0.111695283159068,0.181557155243649,0.0809591517610867,0.152168317167743,177,1732,5
"data_portal",NA,NA,"University of Hong Kong",0.136193326036563,0.401321982801219,0.0669913960922443,0.257176286698405,46,544,5
"data_portal",NA,NA,"University of Lausanne",0.0384368819127006,0.57395812973774,0.0128119779880173,0.109622246656793,78,2749,5
"data_portal",NA,NA,"University of Leicester",0.0593492665114932,0.270039749813595,0.0358328249206858,0.0967504438524879,103,2013,6
"data_portal",NA,NA,"University of Lisbon",0.0497392304786251,0.183059359118415,0.0352728344951084,0.0697099911233523,85,1696,7
"data_portal",NA,NA,"University of Liverpool",0.0574588960771884,0.443187694500889,0.0249371904306552,0.126874846153288,775,24474,10
"data_portal",NA,NA,"University of London",0.0832516696156164,0.259670976377561,0.0517638982144258,0.131242298515618,279,3823,6
"data_portal",NA,NA,"University of Manchester",0.0664580195103776,0.233107295201337,0.0431362469051531,0.101057122407816,256,4153,11
"data_portal",NA,NA,"University of Maryland",0.0698967828516782,0.209546021230837,0.0474720380571264,0.101782570573756,178,2890,12
"data_portal",NA,NA,"University of Melbourne",0.0394146859542113,0.344179337918897,0.0204725876302571,0.0745489552594045,135,3068,6
"data_portal",NA,NA,"University of Michigan",0.0788902604235499,0.244853384197809,0.0503342071019015,0.121573033480801,2528,28886,24
"data_portal",NA,NA,"University of Minnesota",0.066420395438616,0.36834009106567,0.0334088303301619,0.12774020544543,57,1868,6
"data_portal",NA,NA,"University of Missouri",0.110180431715875,0.228160386159492,0.0733668507075629,0.162232073796015,279,2530,8
"data_portal",NA,NA,"University of Montreal",0.0503778486869805,0.253501562041996,0.0312687953162624,0.0801980872271266,183,4146,6
"data_portal",NA,NA,"University of Nebraska at Lincoln",0.092707610822599,0.45823970464177,0.0399580236605429,0.200546716393699,179,2474,6
"data_portal",NA,NA,"University of New South Wales",0.0429662604331754,0.436532658039597,0.0187246591486253,0.0955363604381311,37,950,5
"data_portal",NA,NA,"University of North Carolina at Chapel Hill",0.0621297407453539,0.342951175901966,0.0327181869213409,0.114841391194006,258,3567,9
"data_portal",NA,NA,"University of Oxford",0.0871384533690721,0.209569973821537,0.0595335726605414,0.125830739767147,284,4763,19
"data_portal",NA,NA,"University of Padova",0.0627383923593735,0.203520399843237,0.0429885516098729,0.0907017738292498,208,3052,7
"data_portal",NA,NA,"University of Padua",0.0895792513129276,0.0737659364862829,0.0784669077149635,0.102090963552498,283,3227,5
"data_portal",NA,NA,"University of Pennsylvania",0.0516326197682012,0.260979257823061,0.0316119317875658,0.0832430020701502,568,21204,17
"data_portal",NA,NA,"University of Pittsburgh",0.056048804719217,0.192660873339455,0.0391108168451435,0.0797137061451326,154,3048,8
"data_portal",NA,NA,"University of Queensland",0.0706623259723854,0.242335281349414,0.045151550392796,0.108942263952993,330,5686,13
"data_portal",NA,NA,"University of Rome Tor Vergata",0.183863286269371,0.137646768156402,0.146768784497249,0.227829699904297,226,1366,8
"data_portal",NA,NA,"University of Southern California",0.0533027860613208,0.225898052044477,0.0349000720267574,0.0805988121976196,349,8465,10
"data_portal",NA,NA,"University of Strasbourg",0.0631142350531286,0.340331469715634,0.0334186142788425,0.116029666727192,176,3115,6
"data_portal",NA,NA,"University of Stuttgart",0.140871875008185,0.266030369413263,0.0887109163535025,0.216419128984993,73,641,5
"data_portal",NA,NA,"University of Texas Health Science Center at Houston",0.100589205754902,0.382159897013588,0.0502248877387493,0.191286054647895,115,1809,10
"data_portal",NA,NA,"University of Texas MD Anderson Cancer Center",0.0494299746224154,0.613581774367453,0.0153812845067368,0.147555133983013,134,4408,5
"data_portal",NA,NA,"University of Texas Southwestern Medical Center",0.0329450671815173,0.424325552461188,0.0146136675111489,0.0725777234293654,363,30273,12
"data_portal",NA,NA,"University of the Sunshine Coast",0.0669132473949919,0.0741787677896423,0.0583876692491326,0.0765824554623602,195,2969,9
"data_portal",NA,NA,"University of Tokyo",0.0714555643123319,0.280224069792758,0.0425427531212574,0.117604468220504,568,13949,14
"data_portal",NA,NA,"University of Toronto",0.0606814599813144,0.189701693902035,0.0426425223768232,0.0856685037474385,2405,71706,22
"data_portal",NA,NA,"University of Toulouse",0.0922766005286695,0.241247572673282,0.0595811750101318,0.140238249488992,105,1209,6
"data_portal",NA,NA,"University of Warsaw",0.0739210414730566,0.195696158201919,0.0515870466591273,0.104855254545858,115,1542,5
"data_portal",NA,NA,"University of Washington",0.0444098602363125,0.24534894382894,0.0279295593594997,0.0699152132903146,541,23407,19
"data_portal",NA,NA,"University of Wisconsin-Madison",0.104910586799759,0.296186886084783,0.0615528253444741,0.173173692249784,147,2238,8
"data_portal",NA,NA,"University of Zurich",0.0422504724762515,0.369025954878124,0.020954015071181,0.0833487728331196,110,3835,6
"data_portal",NA,NA,"USDA-ARS",0.0738547892093067,0.348246569666185,0.0387359542194886,0.136298552231781,227,2365,6
"data_portal",NA,NA,"Utah State University",0.107639025930506,0.134908830936315,0.0847490383417086,0.135794132720082,198,1812,6
"data_portal",NA,NA,"Washington University in St. Louis",0.0624581611357364,0.299829597816738,0.0356942194881269,0.107061979223435,196,3133,6
"data_portal",NA,NA,"Wayne State University",0.170801914174364,0.326271625877063,0.0980187257940825,0.280804617278259,70,496,5
"data_portal",NA,NA,"Weizmann Institute of Science",0.100268190525027,0.244424095379312,0.0645667238209444,0.152492302273307,144,1510,10
"data_portal",NA,NA,"Wellcome Sanger Institute",0.0693108636531595,0.17400866495908,0.0502888559641903,0.0948097452682575,1650,18871,25
"data_portal",NA,NA,"Wuhan University",0.0686688317674099,0.23018323635237,0.0448531889363372,0.103756190209485,146,1998,8
"data_portal",NA,NA,"Xiamen University",0.14169703212824,0.332546313978718,0.0792161779034748,0.240582770348821,151,2735,10
"data_portal",NA,NA,"Yale University",0.0490287274407099,0.278787234381758,0.0289870565820249,0.081760461923479,317,6708,13
"data_portal",NA,NA,"Yonsei University",0.0693876640347225,0.419297279588798,0.0317394366505842,0.145005157204148,137,5007,10
"data_portal",NA,NA,"Zhejiang University",0.092053288712277,0.159747904939595,0.0690150705809674,0.121776051416688,1217,28571,45
"data_portal",NA,NA,"Zhengzhou University",0.105270981030157,0.180683472232487,0.0762716869316139,0.143582279058627,314,3279,7
"data_portal",NA,"Argentina",NA,0.102494315386416,0.195581822247571,0.0722154555974348,0.143504977027306,200,2045,7
"data_portal",NA,"Australia",NA,0.061993871369207,0.0924826432104838,0.0522533309218873,0.073409504340539,1499,32555,72
"data_portal",NA,"Austria",NA,0.0726980915445955,0.20035200961359,0.050275847403243,0.10402499219055,209,3855,14
"data_portal",NA,"Belgium",NA,0.0740872410197376,0.098609783210953,0.0618726010952195,0.0884858018738142,1608,25040,49
"data_portal",NA,"Brazil",NA,0.0930262195549829,0.132276803161849,0.0733393634322793,0.117328606038829,1200,18117,45
"data_portal",NA,"Canada",NA,0.0646407371350013,0.0645644305698253,0.0573982619784877,0.0727265547990739,6052,138919,131
"data_portal",NA,"China",NA,0.0887777189245262,0.0269647517161309,0.0845942508678227,0.0931470217286532,27342,426684,894
"data_portal",NA,"Czech Republic",NA,0.0532722743548471,0.263940337387639,0.0324549479097073,0.086251969193796,374,13208,17
"data_portal",NA,"Denmark",NA,0.0652956288790278,0.158610826792892,0.0486987828934865,0.0870313061761418,498,10674,25
"data_portal",NA,"Finland",NA,0.036440170925893,0.248118440345704,0.0227258088680746,0.0579400743942098,245,6626,13
"data_portal",NA,"France",NA,0.0724044614612311,0.0851023157609972,0.0619703595198518,0.0844372381480193,17833,136915,170
"data_portal",NA,"Germany",NA,0.0742217873448191,0.0632398134901442,0.0661417363695947,0.0832009761494215,8458,244371,238
"data_portal",NA,"Greece",NA,0.0749617804339523,0.262843280700672,0.0461759540200251,0.119445323337712,546,29041,27
"data_portal",NA,"Hungary",NA,0.0728625448361204,0.121458903387598,0.0583275921464813,0.0906707819291481,536,6432,28
"data_portal",NA,"India",NA,0.0870058773024991,0.0803634387580581,0.075280924215677,0.100358793380943,10061,155171,286
"data_portal",NA,"Ireland",NA,0.121934628475632,0.194207798634796,0.0866789603594662,0.168878610321194,243,2478,11
"data_portal",NA,"Israel",NA,0.0966699030901159,0.154484380320336,0.0732660117544134,0.126529142735869,856,10995,22
"data_portal",NA,"Italy",NA,0.0771800589658525,0.0837212846825295,0.0662741022256669,0.0897082583244125,2376,46536,110
"data_portal",NA,"Japan",NA,0.0719763012655799,0.0623722032091646,0.0642258951313554,0.0805814428143402,4901,95187,186
"data_portal",NA,"Netherlands",NA,0.0628351132926164,0.169476859893218,0.0458907883434022,0.085475329654808,2491,38669,44
"data_portal",NA,"New Zealand",NA,0.0446558813533193,0.252366109755287,0.0277139521386145,0.0711962642861458,208,4475,10
"data_portal",NA,"Norway",NA,0.0840328507282927,0.247686484252666,0.0534423038501587,0.129733616351206,260,3018,12
"data_portal",NA,"Poland",NA,0.085206963150377,0.13373818056709,0.0668735805368191,0.107984801997936,890,14867,45
"data_portal",NA,"Portugal",NA,0.0681935881734328,0.141044316999714,0.0525894838921053,0.0879976262201004,560,8368,24
"data_portal",NA,"Russia",NA,0.074831476440012,0.156118036352863,0.0562145611377569,0.0989673429759754,1432,29951,45
"data_portal",NA,"Saudi Arabia",NA,0.0869773287107336,0.185093578313528,0.062158699348685,0.120432967132786,273,5230,22
"data_portal",NA,"Singapore",NA,0.0588590080119911,0.281316678361341,0.0347798293535529,0.0979177807663371,367,17341,17
"data_portal",NA,"Slovenia",NA,0.07796587680612,0.170051320396817,0.0571296552722334,0.105550728343193,171,2178,7
"data_portal",NA,"South Africa",NA,0.0694254342802662,0.210103451568469,0.0470951910726798,0.101218926602894,163,3126,14
"data_portal",NA,"South Korea",NA,0.0894766132382896,0.104447492245144,0.0741408385905412,0.107615829327828,1196,21006,68
"data_portal",NA,"Spain",NA,0.0772500644173862,0.0871987119910004,0.0659140487380383,0.0903470993107414,2480,44999,90
"data_portal",NA,"Sweden",NA,0.0722434797227241,0.157623520249323,0.0540815292195233,0.0958864026418518,460,8380,20
"data_portal",NA,"Switzerland",NA,0.0537211347382051,0.107716193440278,0.0439460888648754,0.0655214590845976,2854,71462,75
"data_portal",NA,"Thailand",NA,0.0859171814821425,0.15043865537806,0.065412511320361,0.11207858098593,163,1999,5
"data_portal",NA,"Turkey",NA,0.0799722930401972,0.218079581710319,0.053648950880488,0.117606331193723,207,2893,7
"data_portal",NA,"United Kingdom",NA,0.0600304291926091,0.050107054141796,0.0547224812693592,0.0658173868650495,12776,248454,356
"data_portal",NA,"United States",NA,0.0559872860075458,0.0267083484228257,0.0532840327605301,0.0588191624134052,50127,1032744,1230
"data_portal","Africa",NA,NA,0.0712970052913038,0.166639274473457,0.0524737480975559,0.0961870508720055,586,11410,25
"data_portal","Asia",NA,NA,0.0859628807526444,0.0243601570015897,0.0822848055436756,0.0897892778065595,47770,778743,1576
"data_portal","Europe",NA,NA,0.068118973397422,0.0276720137235454,0.0647557322926958,0.0716435112995858,56264,971306,1391
"data_portal","North America",NA,NA,0.0569681231131893,0.0248858154186806,0.0544037024484619,0.059645797836261,56266,1173001,1367
"data_portal","Oceania",NA,NA,0.0588875301627578,0.0866976893995772,0.0501465664105525,0.069041370064183,1780,38824,86
"data_portal","South America",NA,NA,0.0829499618114213,0.104992978724449,0.0685801544299851,0.100007429968674,1625,24584,61
